gross_profit_per_market_cap,stock_symbol,Sector,is_SP500,is_profitable_3yr,is_revenue_growth_3yr,analyst_rating
0.8052076985799372,CRMT,0,0,1,1,1
0.28031325738668433,CVCY,4,0,1,1,1
0.15326540605416222,CWCO,10,0,1,1,0
0.3355260192261159,EHTH,4,0,0,1,1
0.29190536522682,KINS,4,0,0,1,1
0.3516216653396757,MRLN,4,0,1,1,1
3.3485757626338652,QIWI,4,0,0,1,0
1.8422029234796156,USAK,3,0,1,1,1
0.38470782806750486,UTSI,6,0,0,1,1
0.39712315179666613,FARM,7,0,0,1,0
0.15550184372692882,ANIK,8,0,0,1,0
0.27269359373442265,BUSE,4,0,1,1,0
0.2593736686069769,HONE,4,0,1,1,1
0.37598078535717766,RNET,2,0,0,0,0
0.20413287728403928,SMBC,4,0,1,1,1
0.009725027177720306,PRQR,8,0,0,1,1
0.22411389097052528,FCBC,4,0,1,1,0
0.0,PCOM,2,0,1,1,0
0.2309068668495014,ATNI,6,0,1,1,1
0.26982062733617673,AIRG,2,0,0,0,1
0.36325897567045196,CNTY,0,0,0,1,1
0.4112588142756285,DAIO,2,0,1,1,1
0.5349388272332817,HEAR,2,0,0,1,1
0.24331039781528233,MRCC,4,0,0,0,0
0.31585740566757453,MTSC,2,0,1,1,0
0.1633100804801867,POWL,3,0,0,0,0
0.39688317491952546,TGLS,5,0,0,1,1
0.4534415094231394,TITN,3,0,0,0,0
0.0016427320351277822,ZYNE,8,0,0,0,1
1.1754496991785877,CTG,2,0,0,1,1
0.41303103303864047,SNOA,8,0,0,0,0
0.03175146916548797,CYRX,0,0,0,0,1
5.59917650159983,WHLR,9,0,0,1,1
0.03507825919613434,RDHL,8,0,0,1,1
0.8633282228962448,PFSW,3,0,0,1,1
0.2847115853845801,TWIN,3,0,0,0,0
1.2520459878542425,CCLP,1,0,0,0,-1
0.33003189323242627,INFI,8,0,0,0,1
0.22203145925888343,VSEC,3,0,1,1,1
0.08207905452013568,MGEE,10,0,1,0,0
0.11702670942129459,CVCO,0,0,1,1,0
0.2739103421032711,SP,3,0,1,0,1
0.2027887756537811,STBA,4,0,1,1,0
0.2504697420117279,TBNK,4,0,1,1,0
0.2629039610277783,BFIN,4,0,1,1,0
0.0,ATOS,8,0,0,0,1
0.8262272726358229,BIOL,8,0,0,0,1
0.0,CIGI,9,0,1,1,1
0.2883762370459928,IOSP,5,0,0,1,1
0.0,MNOV,8,0,0,0,1
1.3190080934280128,NURO,8,0,0,0,1
0.12741844505264519,OXFD,8,0,0,0,1
0.3951120091168954,PCTI,2,0,0,0,1
0.0,PLSE,8,0,0,0,1
0.31888302435367105,RBCAA,4,0,1,1,0
0.0,SBPH,8,0,0,0,0
0.3252559119456367,SRAX,0,0,0,0,1
0.1520911869009199,SUNS,4,0,1,1,1
0.04233068819922223,SNGX,8,0,0,0,0
0.20291692671629094,CSBR,8,0,0,1,1
0.19867452402538532,SPNS,2,0,0,1,1
0.1966622829734371,AVGR,8,0,0,0,1
0.3564989161820589,CCBG,4,0,1,1,0
0.17675435338603784,BMRC,4,0,1,1,0
0.2716532604589154,ESSA,4,0,0,1,0
0.28459293801293756,FFNW,4,0,1,1,0
0.2880481948343569,BOCH,4,0,1,1,0
0.1940676298531135,XONE,3,0,0,1,0
0.22521466885053937,WTBA,4,0,1,1,0
0.5227581805948692,ULH,3,0,1,1,0
0.2384769704785086,AROW,4,0,1,1,0
0.23364590466179916,BANF,4,0,1,1,0
0.29047933619395055,BDGE,4,0,1,1,0
0.0,BELFB,2,0,0,0,1
0.4048968709515021,CHMG,4,0,1,1,0
0.23475475864083048,CPST,2,0,0,0,0
0.25292040000291666,CSTR,4,0,0,0,0
1.753910012956794,DRIO,8,0,0,0,1
0.0,ESLT,3,0,1,1,0
,FRBA,4,0,0,0,1
0.6631440877691995,GASS,3,0,0,1,1
0.16178675300103493,GPP,1,0,1,1,0
0.2583691350946998,JOUT,0,0,1,1,1
0.0,LIFE,8,0,0,0,1
0.015339832053189237,LPCN,8,0,0,0,1
0.0,MYSZ,2,0,0,0,1
0.0,NEPT,8,0,0,1,0
0.10441027922405519,NTIC,5,0,1,1,1
0.07632207957422191,OBLN,8,0,0,0,0
0.2268758999792217,OFS,4,0,0,0,0
0.9125072524855701,QUMU,2,0,0,0,1
0.45145690404559874,SGC,0,0,1,1,1
0.31540696779504346,SMBK,4,0,1,0,1
0.5981797396117945,SOHO,9,0,0,1,0
0.0,TGA,1,0,0,1,1
0.3544204798218138,TTNP,8,0,0,1,0
0.11515321700684823,VTVT,8,0,0,1,0
0.21838016076029892,LMRK,9,0,1,0,0
0.9728363040741782,VRTS,4,0,1,1,1
0.063380725810437,MBII,5,0,0,0,1
0.09074446701938008,YORW,10,0,1,1,1
0.3133183367208904,BMTC,4,0,1,1,0
0.3306443048317546,CPTA,4,0,0,0,-1
1.3056220200935353,PFMT,3,0,0,0,1
0.34177873989939905,PMBC,4,0,1,1,0
0.04338907001175957,ALBO,8,0,0,0,1
0.24047750188721848,JYNT,8,0,0,1,1
0.3549176337917021,GRBK,9,0,1,1,1
0.3153933571037462,MBCN,4,0,1,0,0
0.18142331831283628,NKSH,4,0,1,0,1
0.28373270601925776,AMNB,4,0,1,1,1
0.17240438072212888,LAND,9,0,1,1,1
0.3127345104586152,SHBI,4,0,1,1,1
0.4395048129961744,GFN,3,0,0,1,1
0.2734438546721743,IRIX,8,0,0,0,1
0.0,CYAD,8,0,0,1,1
0.18108157552904178,WIRE,2,0,1,1,1
0.2736187860560208,DWSN,1,0,0,0,1
0.10396505240316939,AMSF,4,0,1,0,1
0.0,AZRX,8,0,0,0,1
0.0,BLPH,8,0,0,0,1
1.313021850924375,BSET,0,0,0,1,0
0.07473314281578465,BSTC,8,0,1,1,0
0.15097281364323734,BWEN,3,0,0,0,1
0.0,CHEK,8,0,0,0,1
0.9985910618278775,CIDM,0,0,0,0,1
0.0,CYCC,8,0,0,0,1
0.5651876237470815,CZWI,4,0,1,1,0
1.5844482334416814,DRAD,8,0,0,1,1
0.3624385384193849,EDAP,8,0,0,0,1
0.05547373645036028,EKSO,8,0,0,0,1
0.03113971685604604,EYES,8,0,0,0,1
0.3011984542132817,FCCY,4,0,1,1,1
1.2078933604943545,FLL,0,0,0,0,1
0.2854066511410245,FMNB,4,0,1,1,0
0.6975866477889391,FSTR,3,0,0,0,1
0.638392944072909,HALL,4,0,0,1,1
0.16303304423396878,IIN,2,0,1,1,1
0.08684636196524159,IRMD,8,0,0,0,1
7.810059356451109,KTOV,8,0,0,0,1
2.127545853780675,LMB,3,0,0,0,0
0.0,MGIC,2,0,1,1,1
0.20176432745766443,MLVF,4,0,1,1,0
0.8151436782195282,OIIM,2,0,0,1,1
3.4085403957744385,PERI,2,0,0,1,1
0.3284715293902826,PFIE,1,0,1,0,1
0.6964863332995123,PKOH,3,0,1,1,1
0.42021982958569926,PPSI,2,0,0,0,1
0.008847579442166973,RGLS,8,0,0,0,0
0.26220300002468155,RVSB,4,0,1,1,1
0.18534267809015578,SANW,7,0,0,0,1
0.0,TNXP,8,0,0,0,0
0.11097186291449758,WHF,4,0,0,1,1
0.0,XENE,8,0,0,0,1
0.11112487154164105,MTLS,2,0,0,1,0
0.059643487559953225,MSEX,10,0,1,1,1
0.2864979469948362,SFST,4,0,1,1,1
0.46641346558982716,FBIZ,4,0,0,1,1
0.003787572405697868,CLIR,3,0,0,1,1
0.16161082820424086,AMSWA,2,0,1,1,1
0.25445396692198935,IRCP,9,0,1,1,-1
0.3109677405920389,NCBS,4,0,1,1,0
0.8684505743511878,LWAY,7,0,0,0,0
0.31060981568298185,FCCO,4,0,1,1,1
0.21866290993435072,SLCT,4,0,1,1,1
0.5140266648114924,SINO,3,0,0,1,1
0.2806530334581195,SAFT,4,0,0,1,0
0.31310791258889537,ICAD,2,0,0,0,1
0.5684083483598059,MICT,3,0,0,0,1
0.4656496372289928,EBMT,4,0,1,1,1
0.40912848845101746,ICBK,4,0,1,1,0
0.298168625675508,FGBI,4,0,0,1,0
0.10138630034971495,MLAB,2,0,0,1,0
0.18179511729249132,PVBC,4,0,1,1,0
0.07924289125959898,SMMT,8,0,0,0,1
0.5125935782743242,AEZS,8,0,0,1,1
0.0,AKTX,8,0,0,0,1
0.26853151396050284,AMRB,4,0,1,1,0
0.06351053980047905,APDN,3,0,0,0,1
0.4394658378134962,APEN,8,0,0,0,0
0.0,APOP,8,0,0,0,1
0.0002055722860657672,AQB,8,0,0,0,1
0.6390359905706531,ATEC,8,0,0,0,1
0.38482483487178376,AUDC,2,0,1,1,1
0.9193178657142603,AVNW,2,0,0,0,1
0.0,BCLI,8,0,0,0,1
0.6518413196018904,BELFA,2,0,1,0,1
0.060772260088685075,BLFS,8,0,0,1,1
0.04982182779794211,BMRA,8,0,0,0,1
0.7088985486615883,BOXL,2,0,0,1,1
0.0,BPTH,8,0,0,0,1
0.0,BYSI,8,0,0,0,1
0.1312141761894312,CAPR,8,0,0,0,1
0.32415733703711447,CBFV,4,0,0,1,0
0.34170164098528755,CCNE,4,0,1,1,0
0.12317099439731438,CEMI,8,0,0,0,0
0.41009762159230084,CFBK,4,0,0,1,0
0.0,CHMA,8,0,0,0,1
0.0,CLBS,8,0,0,0,1
0.16997302294043756,CLFD,2,0,0,1,1
0.0,CLRB,8,0,0,0,1
1.2877571695056964,CLRO,2,0,0,0,0
1.2087895098618588,CNFR,4,0,0,0,0
4.565910566214328,CPSS,4,0,0,1,1
0.12909106977295104,CSWC,4,0,0,1,1
0.10671492019593729,CYRN,2,0,0,0,1
0.2022762497131029,CZNC,4,0,1,1,0
0.14180544219797067,DGLY,3,0,0,0,1
0.43386172914033505,DLHC,3,0,0,1,1
1.0919815251750957,DTEA,7,0,0,0,0
0.8557203776924323,DYNT,8,0,0,0,1
0.3961243555129309,DZSI,2,0,0,1,1
0.4557717698657871,EFOI,2,0,0,0,0
0.0,EPIX,8,0,0,0,1
0.2723563893397863,ESCA,0,0,1,1,1
1.1873436287266586,ESEA,3,0,0,0,1
0.0,EVGN,8,0,0,0,1
0.0,EVOK,8,0,0,0,1
0.0,EXFO,2,0,0,1,0
0.08180222490720854,EYEG,8,0,0,0,1
0.18600093622193786,FLGT,8,0,0,1,1
3.1933661535668505,FPAY,4,0,0,1,0
0.48307284011523133,FSBW,4,0,1,1,1
-0.5140166621987862,GEVO,5,0,0,0,1
-0.02725234263699661,GNUS,0,0,0,0,1
0.1685282125100242,GTIM,0,0,0,1,1
0.0,GTYH,3,0,0,0,0
-0.0073912457754079395,GWGH,4,0,0,0,1
0.3024759259139406,HBCP,4,0,1,1,0
0.1560203979259168,HCAP,4,0,0,0,0
0.17960983976432982,HRZN,4,0,1,0,0
0.13432281664198795,ICCC,8,0,0,0,1
0.5114223039402118,IDXG,8,0,0,0,1
0.7581582131522409,INSE,0,0,0,0,1
0.5991289773342167,INVE,2,0,0,0,1
0.0,IPWR,3,0,0,0,0
0.9345792354573307,IZEA,2,0,0,0,0
1.1460609231110839,JCS,2,0,0,0,1
0.6386207417607949,JVA,7,0,0,0,1
0.0,KMDA,8,0,0,1,1
0.6724597154127211,LAWS,3,0,1,1,1
1.7478817084406848,LINC,7,0,0,0,1
0.1330259033531123,LOAN,4,0,1,1,1
0.5044354052542475,LTRX,2,0,0,0,1
0.029910683638764632,MESO,8,0,0,0,0
0.3230726510981251,MPB,4,0,0,0,0
0.22333019771413468,MSON,8,0,0,1,1
0.0007586288502349427,NDRA,8,0,0,0,1
0.0009105693111564501,NNDM,2,0,0,0,1
0.20389149140295895,NWFL,4,0,1,1,1
0.0,OBSV,8,0,0,0,1
0.6112169194308162,OESX,2,0,0,0,1
0.09768305786109309,OPGN,8,0,0,0,1
0.029495626789006846,ORMP,8,0,0,0,1
0.4216276469554914,ORRF,4,0,1,1,0
0.0,PAVM,8,0,0,0,1
0.27644704645513896,PDEX,8,0,0,1,1
1.278851864455182,PIH,4,0,0,1,1
0.4091444806145259,PROV,4,0,0,0,1
1.4095018631525396,PTSI,3,0,1,1,1
0.19077252833315542,PXS,3,0,0,0,1
0.8096874747901692,QRHC,2,0,0,0,1
1.2499197792816574,RCMT,3,0,0,1,0
0.034496797537539294,REFR,2,0,0,0,1
0.35160468418048296,RNDB,4,0,0,1,1
0.5544280636935961,SAMG,4,0,1,1,1
0.1607813682619738,SELF,9,0,0,1,1
0.00907771817764273,SGLB,2,0,0,0,1
22.91685393258427,SHIP,3,0,0,1,1
0.11847950676766673,SHSP,0,0,0,1,1
0.3116582584660156,SIFY,6,0,1,1,1
0.19058884225066366,SMED,3,0,0,1,1
0.48729343088276544,SMSI,2,0,0,0,1
0.2300162333927515,SMTX,2,0,0,0,1
0.0,SNDE,1,0,0,0,1
0.1418778809079803,SRTS,8,0,0,1,1
0.21990436739270577,SSKN,8,0,0,0,1
1.793668695951628,SUNW,2,0,0,0,0
0.4029293842212182,TACT,2,0,1,0,1
0.012128590332101792,TRCH,1,0,0,0,1
0.0,TRIL,8,0,0,0,1
0.33880129356887495,TRNS,2,0,1,1,1
0.8320413593303535,TZOO,2,0,0,1,1
0.17642273458847066,UNB,4,0,0,1,1
0.2718833783988271,UNTY,4,0,1,1,1
0.2673792104853739,USAP,5,0,0,1,1
0.9070512129710016,VIRC,3,0,0,1,1
0.0,VTGN,8,0,0,0,1
0.7206150635837325,VTNR,3,0,0,0,1
0.0,XBIO,8,0,0,0,1
0.0,XBIT,8,0,0,0,1
0.06681549433480136,YTEN,5,0,0,0,1
